"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","refit_swing"
"Austria","Whole",-0.000579811159050705,1.56018517368453,2011,"2016-01","2016-01","backtest","",-0.000579811159050705,1.56018517368453,2011,0.0116139367240689,
"Brazil","Whole",-2.14725637545802e-06,1.62635499855206,2011,"2016-01","2016-01","backtest","",-2.14725637545802e-06,1.62635499855206,2011,2.73981309311244e-05,
"China","Whole",-1.30764485531279e-06,4.42026153929675,2009,"2016-01","2016-01","backtest","",-2.73522637636581e-06,4.24196371593278,2009,0.00916874777024617,
"Czechia","Whole",-0.000128534300254326,1.27713565042692,2010,"2016-01","2016-01","backtest","",-0.000384213426859045,1.55175121063681,2010,0.000171428571428571,
"Denmark","Whole",-0.000914060367426287,3.40057100148209,2013,"2016-01","2016-01","backtest","",-0.000965085183698455,3.43629575406154,2013,0.00396825396825397,
"Finland","Buses",0,4.15,2013,"2016-01","2016-01","backtest","",0,4.15,2013,0,
"Finland","HDV",-4.71944811503137e-05,1.7391727463804,2013,"2016-01","2016-01","backtest","",-4.71944811503137e-05,1.7391727463804,2013,0,
"Finland","Industry",-0.00333659727081516,0.320859704400442,2013,"2016-01","2016-01","backtest","",-0.00601948815273448,0.766490715191388,2013,0.00287604256542997,
"Finland","Private",-0.00043156917546484,0.845142450954276,2013,"2016-01","2016-01","backtest","",-0.00132459127322922,1.07930979535814,2013,0.000601178309486594,
"Finland","Vans",-0.00159530985537973,0.884696907280559,2013,"2016-01","2016-01","backtest","",-0.00159530985537973,0.884696907280559,2013,0.00348128807658834,
"Finland","Whole",-0.0014265441455423,0.453414857915617,2013,"2016-01","2016-01","backtest","",-0.00304434799987594,0.824020596563373,2013,0.00127183313549262,
"France","Whole",-0.000638934837046986,1.56142584573681,2010,"2016-01","2016-01","backtest","",-0.00045421360310962,1.9242783765268,2010,0.00976799275412806,
"Germany","Whole",-0.00052009207302479,1.33682802120347,2011,"2016-01","2016-01","backtest","",-0.00249724640975724,0.790870734767388,2011,0.00218441600073272,
"Indonesia","Whole",-2.31557314210366e-06,-0.946104096128867,2009,"2016-01","2016-01","backtest","",-2.31557314210366e-06,-0.946104096128867,2009,0,
"Ireland","Buses",0,4.15,2009,"2016-01","2016-01","backtest","",0,4.15,2009,0,
"Ireland","HDV",-0.00452516860619093,-2.75503384937879,2009,"2016-01","2016-01","backtest","",-0.00452516860619093,-2.75503384937879,2009,0,
"Ireland","Vans",-0.00119919437367297,-0.275081380414241,2009,"2016-01","2016-01","backtest","",-0.00119673035453536,-0.247062447979814,2009,0.00015255530129672,
"Ireland","Whole",-6.42965672487567e-05,1.70997506919762,2007,"2016-01","2016-01","backtest","",-3.18914739641459e-05,2.16662980380472,2007,0.001233573334676,
"Japan","Whole",-0.00359136063191986,0.189097339977045,2011,"2016-01","2016-01","backtest","",-0.00733876811260749,0.211319012263365,2011,0.00594151646513043,
"Luxembourg","HDV",-0.000306614359520894,-0.563289519503087,2009,"2016-01","2016-01","backtest","",-0.000306614359520894,-0.563289519503087,2009,0,
"Luxembourg","Vans",-0.00242582954965631,0.436416686537434,2009,"2016-01","2016-01","backtest","",-0.00242582974391743,0.43641664259105,2009,0.0032258064516129,
"Luxembourg","Whole",-0.000344045368054418,1.33204999653864,2009,"2016-01","2016-01","backtest","",-0.000432622216646837,1.30661992635446,2009,0.00172562553925798,
"Netherlands","Whole",-0.00115767983491117,1.14693834348731,2010,"2016-01","2016-01","backtest","",-0.00629307616483107,1.58434601478627,2010,0.00821561702962527,
"New Zealand","Whole",-1.08442533681113e-05,3.05792379824427,2011,"2016-01","2016-01","backtest","",-8.86950632582531e-05,2.02330220174111,2011,0.00180991665965149,
"Norway","Whole",-5.14965844823272e-07,5.22872430965653,2004,"2016-01","2016-01","backtest","",-4.80464737025364e-08,6.31860965894204,2004,0.171152267128912,
"Poland","Whole",-0.00013281616856464,0.325627403426573,2010,"2016-01","2016-01","backtest","",-4.44128457531697e-05,1.51276270103214,2010,0.000288296221757454,
"Portugal","Whole",-5.04148064866039e-05,2.25389020441573,2009,"2016-01","2016-01","backtest","",-1.45488647604061e-06,4.47809528432892,2009,0.00373027259684362,
"Sweden","Whole",-9.12311119447634e-09,5.78857825054381,2005,"2016-01","2016-01","backtest","",-3.88026245668914e-09,6.66200291573754,2005,0.00594200956082741,
"Switzerland","Whole",-0.000103832846358257,2.51984444825304,2009,"2016-01","2016-01","backtest","",-4.02246919371171e-05,3.30119671318133,2009,0.0114021277610801,
"USA","Whole",-0.000582334827354536,1.18785326104747,2010,"2016-01","2016-01","backtest","",-0.00188436984976242,0.813212006703372,2010,0.00311474653053297,
