"country","variant","v1","v2","t0","data_per","model_date","source","baseline_date","ice_v1","ice_v2","ice_t0","ttm_bev_share","refit_swing"
"Austria","Whole",-0.000626484221469239,1.49999555020051,2011,"2015-03","2015-03","backtest","",-0.000626484221469239,1.49999555020051,2011,0.0055386319579064,
"Brazil","Whole",-1.88614432071706e-06,1.74623885053287,2011,"2015-03","2015-03","backtest","",-1.88614432071706e-06,1.74623885053287,2011,1.90764508450252e-05,
"China","Whole",-3.79640074155273e-08,6.45571950091457,2009,"2015-03","2015-03","backtest","",-1.47127844100116e-08,7.25523197450635,2009,0.00551783996759255,
"Czechia","Whole",-4.39309183237929e-05,2.04356094613403,2010,"2015-03","2015-03","backtest","",-0.00065071663897205,1.12200934442125,2010,0.000945402978019381,
"France","Whole",-0.000884679276359213,1.28298559649796,2010,"2015-03","2015-03","backtest","",-0.000819504456741214,1.45261129860501,2010,0.00611620795107034,
"Germany","Whole",-0.000580586114285009,1.24794884217744,2011,"2015-03","2015-03","backtest","",-0.00266605320289211,0.721749927302667,2011,0.00395617866573386,
"Indonesia","Whole",-2.25594835455316e-06,-0.877329183694931,2009,"2015-03","2015-03","backtest","",-2.25594835455316e-06,-0.877329183694931,2009,0,
"Ireland","Buses",0,4.15,2009,"2015-03","2015-03","backtest","",0,4.15,2009,0,
"Ireland","HDV",-0.00451999980310487,-2.74449289799887,2009,"2015-03","2015-03","backtest","",-0.00451999980310487,-2.74449289799887,2009,0,
"Ireland","Vans",-0.00112573880317241,-0.186434290525342,2009,"2015-03","2015-03","backtest","",-0.00110015954585674,-0.126095955756251,2009,0.000350017500875044,
"Ireland","Whole",-1.64194701801415e-07,4.81765302405988,2007,"2015-03","2015-03","backtest","",-3.87729796587019e-08,5.58226289477652,2007,0.00449497620306716,
"Japan","Whole",-0.00336841084012973,0.295243857820308,2011,"2015-03","2015-03","backtest","",-0.00706656219260926,0.271100300850437,2011,0.00233811805803396,
"Luxembourg","HDV",-0.000290241165768979,-0.416039128620052,2009,"2015-03","2015-03","backtest","",-0.000290241165768979,-0.416039128620052,2009,0,
"Luxembourg","Vans",-0.00141922817922692,1.01607487401831,2009,"2015-03","2015-03","backtest","",-0.00141922834414007,1.01607480570747,2009,0.00634920634920635,
"Luxembourg","Whole",-5.00910353098557e-05,2.72084227394801,2009,"2015-03","2015-03","backtest","",-7.06850511840301e-05,2.6112650124266,2009,0.00205423171733772,
"Netherlands","Whole",-0.000774162326650952,1.50706652706943,2010,"2015-03","2015-03","backtest","",-0.00227218176708205,2.41180757108276,2010,0.010885291078195,
"New Zealand","Whole",-7.33884902720477e-05,1.47869575918592,2011,"2015-03","2015-03","backtest","",-3.74644523452953e-05,2.72891469633093,2011,0.000458803288090231,
"Norway","Whole",-1.97285227726032e-09,7.66531330614825,2004,"2015-03","2015-03","backtest","",-1.05959656100128e-09,7.97230178139396,2004,0.234611326064017,
"Poland","Whole",-8.52034648808382e-05,0.784037256234941,2010,"2015-03","2015-03","backtest","",-2.72562358677633e-05,1.89232152582802,2010,0.000168935225398204,
"Portugal","Whole",-0.000158185308552414,1.50367082802892,2009,"2015-03","2015-03","backtest","",-3.00385578468479e-05,2.73274597878415,2009,0.00288830237537971,
"Sweden","Whole",-4.41792475430352e-11,8.14111855596219,2005,"2015-03","2015-03","backtest","",-1.04863222428126e-08,6.22898005651354,2005,0.010650993496032,
"Switzerland","Whole",-0.000202022105645645,2.06709404549959,2009,"2015-03","2015-03","backtest","",-0.000130824005975153,2.56072404158991,2009,0.0114361866980723,
"USA","Whole",-0.000402838978361892,1.49264945465226,2010,"2015-03","2015-03","backtest","",-0.0014798207621792,1.03933230651981,2010,0.0036973300295657,
